state,Lake, lake.region,Latitude,Longitude,Elevation.(m),yr.sampled,season,month,TOD,TOD.Detail,number.sites,sample.times,min.depth,max.depth,ave.den.per.m2,std.dev,method,method.detail,net.diameter,net.length,mesh.size.(μm),biomass,size.frequency,reference,type.of.pub,data.origin,notes:
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,fall,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 11.3 , 38.6 , 678.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,fall,Oct,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting",,, 515.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,fall,Nov,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting",,,,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Carter Lake,Rocky Mountains,40.334729,-105.217658,1759,2015,winter,Dec,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting",,,,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1991,fall,Oct,night,Collected as close to a new moon as possible,10,Annual sample, 12.0 , 61.0 , 368.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1992,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 13.0 , 64.0 , 352.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1993,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 11.0 , 52.0 , 340.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1994,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 8.0 , 50.0 , 269.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1995,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 9.0 , 54.0 , 371.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1996,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 54.0 , 235.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1998,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 53.0 , 246.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,1999,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 8.0 , 54.0 , 236.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2000,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 53.0 , 222.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2002,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 45.0 , 336.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2003,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 11.0 , 55.0 , 25.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2005,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 9.3 , 53.9 , 451.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2006,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 9.5 , 55.0 , 88.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2007,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 9.4 , 52.9 , 228.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2008,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 9.2 , 53.8 , 204.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,40.334729,-105.217658,2753,2009,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 9.3 , 55.0 , 206.9 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2010,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.0 , 60.0 , 146.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2011,summer,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",6,"Monthly sampling, weather permitting", 10.7 , 61.0 , 96.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2011,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",9,"Monthly sampling, weather permitting", 17.4 , 66.1 , 92.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
Co,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2011,summer,Jul,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.1 , 50.0 , 71.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2011,summer,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 14.2 , 65.5 , 106.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2012,summer,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 14.5 , 6.5 , 121.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2012,summer,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.1 , 65.8 , 130.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2012,summer,Jul,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 11.9 , 63.7 , 151.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2012,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 12.5 , 61.9 , 222.9 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2012,summer,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 8.8 , 60.1 , 233.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2013,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 16.5 , 67.8 , 162.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2014,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 10.6 , 62.0 , 245.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2014,spring,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 13.1 , 66.8 , 171.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2014,summer,Jul,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 14.6 , 67.9 , 283.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2014,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 14.9 , 67.7 , 181.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2014,fall,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 15.0 , 62.7 , 235.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2014,fall,Oct,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 11.4 , 60.0 , 167.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2014,fall,Nov,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 17.3 , 68.0 , 184.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Dillon Reservoir,Rocky Mountains,39.608573,-106.553430,2753,2015,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 15.0 , 68.2 , 197.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1991,fall,Oct,night,Collected as close to a new moon as possible,10,Annual sample, 11.0 , 49.0 , 202.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1992,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 12.0 , 49.0 , 178.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1993,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 48.0 , 230.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1994,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 11.0 , 47.0 , 541.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1995,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 16.0 , 51.0 , 674.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1996,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 14.0 , 50.0 ," 1,365.3 ",nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1997,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 50.0 , 381.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1998,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 15.0 , 53.0 , 294.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,1999,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 17.0 , 53.0 , 566.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2000,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 13.0 , 51.0 , 843.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2001,fall,Oct,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 42.0 , 378.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2002,spring,Jun,night,Collected as close to a new moon as possible,10,Annual sample, 11.0 , 42.0 , 460.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2003,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 48.0 , 29.9 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2004,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 4.0 , 43.0 , 237.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2005,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 11.3 , 49.6 , 215.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2006,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 50.5 , 515.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2007,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 11.7 , 52.6 ," 1,185.9 ",nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2008,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 12.1 , 53.8 , 891.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2009,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 19.0 , 53.0 , 314.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2010,summer,Aug,night,N/A,10,Annual sample, N/A , N/A , 946.0 , N/A ,Vertical tow,Loop net,1 m,3 m,500,no,no,P.C. J. Ewert (CPW),Personal Communications,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2011,summer,Aug,night,N/A,10,Annual sample, N/A , N/A , 373.0 , N/A ,Vertical tow,Loop net,1 m,3 m,500,no,no,P.C. J. Ewert (CPW),Personal Communications,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2012,summer,Aug,night,N/A,10,Annual sample, N/A , N/A , 630.0 , N/A ,Vertical tow,Loop net,1 m,3 m,500,no,no,P.C. J. Ewert (CPW),Personal Communications,Original sampling,
CO,Granby Reservoir,Rocky Mountains,40.156650,-105.859774,2528,2013,summer,Aug,night,N/A,10,Annual sample, N/A , N/A , 280.0 , N/A ,Vertical tow,Loop net,1 m,3 m,500,no,no,P.C. J. Ewert (CPW),Personal Communications,Original sampling,
CO,Grand Lake,Rocky Mountains,40.243618,-105.820400,2555,2014,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,"Monthly sampling, weather permitting", 24.1 , 84.5 , 421.9 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Gross Reservoir,Rocky Mountains,39.948174,-105.364056,2225,1992,fall,Sep,night,Collected as close to a new moon as possible,5,Annual sample, 12.0 , 60.0 , 82.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Gross Reservoir,Rocky Mountains,39.948174,-105.364056,2225,2014,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",5,Annual sample, 17.4 , 60.0 , 0.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Horsetooth Reservoir,Rocky Mountains,40.556359,-105.154024,1659,2003,spring,Jun,night,Collected as close to a new moon as possible,7,Annual sample, 10.0 , 32.0 , 1.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
